id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9390365,Heart of Downtown San Diego,39869874,Andrew,,East Village,32.711214317264634,-117.15568509824234,Entire home/apt,140,2,15,2018-05-07,0.57,1,7
9394234,The Best Cottage in North Park!,48726441,Sean & David,,North Hills,32.74284190027176,-117.13058884225772,Entire home/apt,105,2,182,2018-05-09,6.21,1,122
9394950,Pacific Beach Getaway - MasterSuite,25003256,John,,Pacific Beach,32.80566493157872,-117.25382314572497,Private room,55,3,2,2016-09-01,0.07,1,0
9399154,Perfect BIG Beach (old listing - see new),7614081,Jeremy,,Pacific Beach,32.79808916006175,-117.24615381327128,Entire home/apt,1499,3,51,2018-04-03,2.07,8,0
9409057,2 bed/2 bath Ocean Front Condo in PB with Hot Tub!,22251801,Krista,,Pacific Beach,32.796934959120684,-117.25529854469262,Entire home/apt,349,3,35,2018-04-08,1.21,11,252
9410230,Cozy and quiet room with work space,32536855,Amanda,,Mira Mesa,32.9248256445209,-117.1233832827978,Private room,40,2,4,2018-05-01,1.41,1,73
9412810,Private room by Sunset Cliffs,48805217,Sabrina,,Ocean Beach,32.72646244799894,-117.25512254360393,Private room,125,2,0,,,1,90
9414520,Cozy bedroom 2 in UTC/La Jolla area,33295617,Sunny,,University City,32.84822552009791,-117.19722060842531,Private room,70,1,6,2017-07-24,0.27,2,361
9415060,Quiet sea breeze apt close to all,48708257,Greg,,Pacific Beach,32.80936963339211,-117.25596785359515,Private room,41,1,12,2017-09-24,0.42,1,0
9429750,**SPECIAL** 1 BD in Carmel Mountain,38565184,Amanda,,Carmel Mountain,32.97819882796751,-117.07641648505384,Entire home/apt,129,5,0,,,3,0
9430063,Beach Pad in Pacific Beach,48880606,Brandon,,Pacific Beach,32.79894359897334,-117.25745261361531,Entire home/apt,200,5,2,2016-01-03,0.07,1,0
9433579,Walkable 2BR in heart of La Jolla/Village/Beaches!,32082960,Marnie,,La Jolla,32.834468333987495,-117.27321605816968,Entire home/apt,189,2,99,2017-07-17,3.35,1,9
9450068,"1 bed mixed dorm in fun, hip hostel",28422176,Michelle,,Gaslamp Quarter,32.71127464963021,-117.16042315705795,Shared room,29,1,91,2018-05-06,3.14,9,330
9450172,1 bed female dorm @ Lucky Ds Hostel,28422176,Michelle,,Gaslamp Quarter,32.71152179895657,-117.16058397867094,Shared room,29,1,56,2018-04-26,2.00,9,336
9451858,Gas Lamp Row Home Complete Remodel,48413460,J.D.,,Core,32.71504491651339,-117.15604076462921,Entire home/apt,300,3,25,2018-05-01,1.01,2,280
9453470,2 Bedroom House Hillcrest NorthPark,202695,Carlos,,North Hills,32.744878575229244,-117.14508216132766,Entire home/apt,285,7,0,,,1,0
9453761,Private room in Del Mar,48989695,Julia,,Carmel Valley,32.952085752328614,-117.23052421651589,Private room,60,1,2,2017-02-04,0.11,1,285
9463342,6 bed mixed dorm bed 2,6846830,Hostel On 3rd,,Marina,32.71093990433648,-117.1622572155996,Shared room,25,1,22,2018-04-29,0.76,40,335
9463483,6 bed mixed dorm bed 4,6846830,Hostel On 3rd,,Gaslamp Quarter,32.71221310482226,-117.16144232828456,Shared room,25,1,2,2018-04-27,0.07,40,344
9463507,6 bed mixed dorm bed 5,6846830,Hostel On 3rd,,Marina,32.71254152352813,-117.16254253754116,Shared room,25,1,1,2016-10-02,0.05,40,346
9463533,6 bed mixed dorm  bed 6,6846830,Hostel On 3rd,,Marina,32.71181559419024,-117.16281038351808,Shared room,25,1,4,2018-03-01,0.14,40,273
9463564,Downtown female dorm bed 1,6846830,Hostel On 3rd,,Marina,32.71181984771646,-117.16304263091068,Shared room,25,1,6,2018-05-02,0.30,40,361
9463593,Downtown female dorm bed 4,6846830,Hostel On 3rd,,Gaslamp Quarter,32.71241120625835,-117.16107954256336,Shared room,25,1,2,2017-10-27,0.14,40,179
9464180,Sherman Heights Home near Downtown,869862,John,,Grant Hill,32.70866332603088,-117.14045540798489,Entire home/apt,79,3,52,2018-01-13,1.84,2,327
9464234,cozy + hip garden studio in Northpark,31308509,Wolf,,North Hills,32.74297698365924,-117.13558359078995,Entire home/apt,74,1,228,2018-05-14,7.57,2,236
9465802,STUDIO IN DOWNTOWN SAN DIEGO,2680319,Paula,,East Village,32.71416473494935,-117.15717540034693,Entire home/apt,78,4,0,,,1,0
9471142,Gaslamp Studio close to Convention Center,42073407,Edward,,Gaslamp Quarter,32.71431068275629,-117.16032185956306,Entire home/apt,185,2,2,2016-11-15,0.09,1,0
9471894,Central URBN home w/ Skyline view,23350470,Corey,,Balboa Park,32.71802155374258,-117.14444091924327,Entire home/apt,185,2,50,2017-09-21,1.72,1,15
9473621,PB Beach House across from ocean!,49099238,Taylor,,Pacific Beach,32.799298397004655,-117.25748143839417,Entire home/apt,399,3,16,2017-07-24,0.53,1,136
9476905,Cozy room in PB Private L,49119394,Cesar,,Pacific Beach,32.80380132489236,-117.21971673276481,Private room,60,3,2,2017-05-30,0.09,3,364
9477995,cozy + private tower studio in Northpark garden,31308509,Wolf,,North Hills,32.743552444970746,-117.1359288811401,Entire home/apt,72,1,193,2018-05-15,6.38,2,169
9478464,Downtown mixed dorm bed 1,6846830,Hostel On 3rd,,Gaslamp Quarter,32.712048956800906,-117.16113982432717,Shared room,25,1,15,2018-03-23,0.52,40,340
9478499,Downtown mixed dorm bed 4,6846830,Hostel On 3rd,,Marina,32.71242121736219,-117.16316707217236,Shared room,25,1,7,2017-06-01,0.26,40,349
